Timestamp,User,Num Followers,Hashtags,Tweet Text
2018-09-20 00:36:37,hustlesolo,854,[],TRUMP STOPS CHEMTRAILS executive order  via @YouTube
2018-09-20 00:36:36,BrianKMatthews,28,[],"@AnnCoulter And President Trump appoints Bill, Hillary and Barak to replace them."
2018-09-20 00:36:35,paradigmyname,42,[],@realDonaldTrump This book is an in-depth look at the deep state that trump has set up... this is on trump! Its his deep state! THIS IS THE TRUMP DEEP STATE!
2018-09-20 00:36:35,BurghFan99,1222,[],"@jsl909 @ByronYork Sounds funny, I know. But, the DOJ and FBI are panicking. Anyone who thinks they are suddenly going to turn honest and comply with Trumps order in a timely manner is out of his mind. Not happening unless someone shows up and tosses them in jail."
2018-09-20 00:36:35,Rosalin27851067,727,[],@realDonaldTrump Trump doesn't read so how does he know?
2018-09-20 00:36:35,Michael51114020,15,[],@TheTweetwit Trump hires the dirtiest people he can find them shows them the dirt.   What can they do but cow down.
2018-09-20 00:36:35,Bewitched9,3074,[],@starrbasket @thecjpearson @HillaryClinton Sure she did lol.  How much support did you give Trump's accusers.. All 19+ 
2018-09-20 00:36:34,dennis0805a,37961,[],@Captain37176361 @realDonaldTrump @FoxNews Trump is definitely the Catcher.
2018-09-20 00:36:34,KellyGuy,2336,[],We have THE BEST PRESIDENT EVER! NO ONE has been so closely involved and in touch with America!   @realDonaldTrump @RealMichaelGuy @chuckwoolery @MarkYoungTruth @RealCandaceO @_hodgie 
2018-09-20 00:36:34,shourigan,760,"['blueDownTheBoard', 'blueWave', 'VoteBlue', 'ResistanceDayNov6', 'FBR']",@DogginTrump Pennsylvania #blueDownTheBoard to get rid of Trumps lap dog Barletta #blueWave #VoteBlue #ResistanceDayNov6 #FBR
2018-09-20 00:36:34,87NavyVet07,8,[],@AHepburn100 @sandy_bulman @SenatorCollins What are you incredulous about? The left has been doing this to the right and conservatives since Trump won the election! So dont act so shocked when it happens to your side.
2018-09-20 00:36:33,Mark04776476,1785,[],"@realDonaldTrump God Bless You and Keep You President Trump, keep up the fight, destroy this insane mutiny of the Left, and keep restoring this Great Nation of OURS, and thank you for this sacrifice"
2018-09-20 00:36:33,peaceinhand,34,['Trump'],We are in deep w/#Trump and there is nothing fake about that. 
2018-09-20 00:36:33,mgerrymandering,1,[],@realDonaldTrump You've not read the first page. Bullets and Pics is all you want to see other than FOX Propaganda. I no longer believe the Trump Admin. Is capable of leading this country in any direction but down.
2018-09-20 00:36:32,the57chevy,355,[],ONLY because of Trump!!@ 
2018-09-20 00:36:32,sa59gus,21,[],"@realDonaldTrump Is it a coloring book, because Trump can't read?"
2018-09-20 00:36:32,Tiuanna,65,[], INTERVIEW EXCLUSIVE: Trump eviscerates Sessions: I dont have an attorney general
